race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose,mark,mark_num,win_rate_4m,top2_rate_4m,top3_rate_4m,nige_4m,maku_4m
2720260401010008,keiokaku,2026-04-01,8,△7 注2 ▲6 ×4 ◎3 ○5,"7-3  2,750円(9)","7-3-5  6,070円(21)",3=5=7  630円(2),3,野田 源一  福,岡,47,81,S2,両,3.92,104.76,2,12.3,差,１/２車身,直線外出し,,,,,,,
2720260401010008,keiokaku,2026-04-01,8,△7 注2 ▲6 ×4 ◎3 ○5,"7-3  2,750円(9)","7-3-5  6,070円(21)",3=5=7  630円(2),4,坂本 修一  岡,山,38,99,S2,追,3.92,97.96,6,12.8,,１車身,森本桂一緒,,,,,,,
2720260401010008,keiokaku,2026-04-01,8,△7 注2 ▲6 ×4 ◎3 ○5,"7-3  2,750円(9)","7-3-5  6,070円(21)",3=5=7  630円(2),5,野口 裕史  千,葉,42,111,S1,逃,3.93,102.53,3,12.7,,１/８車輪,打鐘叩いて,,,,,,,
2720260401010008,keiokaku,2026-04-01,8,△7 注2 ▲6 ×4 ◎3 ○5,"7-3  2,750円(9)","7-3-5  6,070円(21)",3=5=7  630円(2),6,森本 桂太郎  愛,媛,27,121,S2,逃,3.92,94.2,7,13.0,,３/４車身,下げ捲不発,,,,,,,
2720260401010008,keiokaku,2026-04-01,8,△7 注2 ▲6 ×4 ◎3 ○5,"7-3  2,750円(9)","7-3-5  6,070円(21)",3=5=7  630円(2),7,池野 健太  兵,庫,34,109,S1,逃,3.92,99.17,1,12.4,差,,飛付き一気,,,,,,,
2720260401010009,keiokaku,2026-04-01,9,△4 ×1 ▲5 注6 ◎2 ○7,1-3  830円(5),"1-3-4  2,930円(12)",1=3=4  680円(4),1,星野 洋輝  福,島,26,115,S2,追,3.92,108.27,1,12.6,差,,番手有利に,,,,,,,
2720260401010009,keiokaku,2026-04-01,9,△4 ×1 ▲5 注6 ◎2 ○7,1-3  830円(5),"1-3-4  2,930円(12)",1=3=4  680円(4),2,野中 祐志  埼,玉,38,98,S2,追,3.92,97.27,5,12.4,,１/２車身,小池と共倒,,,,,,,
2720260401010009,keiokaku,2026-04-01,9,△4 ×1 ▲5 注6 ◎2 ○7,1-3  830円(5),"1-3-4  2,930円(12)",1=3=4  680円(4),3,渡辺 十夢  福,井,45,85,S2,追,3.93,102.25,2,12.5,差,３/４車輪,外張り抜出,,,,,,,
2720260401010009,keiokaku,2026-04-01,9,△4 ×1 ▲5 注6 ◎2 ○7,1-3  830円(5),"1-3-4  2,930円(12)",1=3=4  680円(4),4,高橋 晋也  福,島,31,115,S1,逃,3.92,100.72,3,12.8,,１/２車身,逃勝ち失速,,,,,,,
2720260401010009,keiokaku,2026-04-01,9,△4 ×1 ▲5 注6 ◎2 ○7,1-3  830円(5),"1-3-4  2,930円(12)",1=3=4  680円(4),5,金成 和幸  福,島,47,88,S2,追,3.92,96.79,4,12.5,,１車輪,１着マーク,,,,,,,
2720260401010009,keiokaku,2026-04-01,9,△4 ×1 ▲5 注6 ◎2 ○7,1-3  830円(5),"1-3-4  2,930円(12)",1=3=4  680円(4),6,小池 千啓  栃,木,28,119,S2,逃,3.92,93.0,7,12.6,,２車身,突張れ後退,,,,,,,
2720260401010009,keiokaku,2026-04-01,9,△4 ×1 ▲5 注6 ◎2 ○7,1-3  830円(5),"1-3-4  2,930円(12)",1=3=4  680円(4),7,栗山 和樹  岐,阜,28,125,S2,逃,3.92,103.91,6,12.8,,１/８車輪,突張切れず,,,,,,,
2720260401010010,keiokaku,2026-04-01,10,△5 ×1 ○6 ◎2 注7 ▲4,7-2  730円(2),"7-2-5  3,990円(15)","2=5=7  1,270円(4)",1,原井 博斗  福,岡,30,115,S2,追,3.92,107.2,4,12.2,,１/４車輪,外張内掬れ,,,,,,,
2720260401010010,keiokaku,2026-04-01,10,△5 ×1 ○6 ◎2 注7 ▲4,7-2  730円(2),"7-2-5  3,990円(15)","2=5=7  1,270円(4)",2,高橋 舜  宮,城,25,125,S2,逃,3.92,100.42,2,12.2,捲,１車身,捲り張られ,,,,,,,
2720260401010010,keiokaku,2026-04-01,10,△5 ×1 ○6 ◎2 注7 ▲4,7-2  730円(2),"7-2-5  3,990円(15)","2=5=7  1,270円(4)",3,宿口 潤平  埼,玉,43,91,S2,追,3.92,99.72,5,11.9,,３/４車輪,金子哲一緒,,,,,,,
2720260401010010,keiokaku,2026-04-01,10,△5 ×1 ○6 ◎2 注7 ▲4,7-2  730円(2),"7-2-5  3,990円(15)","2=5=7  1,270円(4)",4,金子 哲大  埼,玉,37,95,S2,両,3.92,98.88,7,13.3,,９車身,捲り併され,,,,,,,
2720260401010010,keiokaku,2026-04-01,10,△5 ×1 ○6 ◎2 注7 ▲4,7-2  730円(2),"7-2-5  3,990円(15)","2=5=7  1,270円(4)",5,伊藤 颯馬  沖,縄,27,115,S1,逃,3.92,102.4,3,12.4,,３/４車輪,先行保たず,,,,,,,
2720260401010010,keiokaku,2026-04-01,10,△5 ×1 ○6 ◎2 注7 ▲4,7-2  730円(2),"7-2-5  3,990円(15)","2=5=7  1,270円(4)",6,鈴木 幸紀  三,重,49,78,S2,追,3.92,91.93,6,12.4,,３車身,先制３番手,,,,,,,
2720260401010010,keiokaku,2026-04-01,10,△5 ×1 ○6 ◎2 注7 ▲4,7-2  730円(2),"7-2-5  3,990円(15)","2=5=7  1,270円(4)",7,小原 丈一郎  青,森,27,115,S2,両,3.92,99.33,1,11.9,差,,前張れ内突,,,,,,,
2720260401010011,keiokaku,2026-04-01,11,◎1 ○7 ▲4 ×5 △2 注6,"7-4  3,430円(11)","7-4-1  6,600円(24)",1=4=7  490円(3),1,橋本 壮史  茨,城,30,119,S2,逃,3.92,105.77,3,12.2,,１/４車輪,打鐘カマシ,,,,,,,
2720260401010011,keiokaku,2026-04-01,11,◎1 ○7 ▲4 ×5 △2 注6,"7-4  3,430円(11)","7-4-1  6,600円(24)",1=4=7  490円(3),2,菅原 晃  大,分,46,85,S2,追,3.92,103.5,5,11.8,,１/４車輪,城戸と共倒,,,,,,,
2720260401010011,keiokaku,2026-04-01,11,◎1 ○7 ▲4 ×5 △2 注6,"7-4  3,430円(11)","7-4-1  6,600円(24)",1=4=7  490円(3),3,望月 永悟  静,岡,49,77,S2,追,3.92,98.13,4,11.9,,１車身１/２,前失敗切替,,,,,,,
2720260401010011,keiokaku,2026-04-01,11,◎1 ○7 ▲4 ×5 △2 注6,"7-4  3,430円(11)","7-4-1  6,600円(24)",1=4=7  490円(3),4,佐伯 翔  福,島,38,97,S2,追,3.92,94.16,2,11.8,ク,１/２車輪,３番手前続,,,,,,,
2720260401010011,keiokaku,2026-04-01,11,◎1 ○7 ▲4 ×5 △2 注6,"7-4  3,430円(11)","7-4-1  6,600円(24)",1=4=7  490円(3),5,城戸 俊潔  岡,山,27,115,S2,逃,3.92,100.0,6,12.1,,１/４車輪,捲り進まず,,,,,,,
2720260401010011,keiokaku,2026-04-01,11,◎1 ○7 ▲4 ×5 △2 注6,"7-4  3,430円(11)","7-4-1  6,600円(24)",1=4=7  490円(3),6,神尾 敬冬  静,岡,26,123,S2,逃,3.92,93.07,7,11.8,,１車身１/２,切り切られ,,,,,,,
2720260401010011,keiokaku,2026-04-01,11,◎1 ○7 ▲4 ×5 △2 注6,"7-4  3,430円(11)","7-4-1  6,600円(24)",1=4=7  490円(3),7,鈴木 輝大  東,京,31,113,S2,追,3.92,101.61,1,12.0,差,,番手有利に,,,,,,,
2720260401010012,keiokaku,2026-04-01,12,◎4 ○1 ▲7 △5 ×2 注3,4-1  300円(2),"4-1-5  2,560円(6)","1=4=5  1,240円(4)",1,佐々木 豪  愛,媛,30,109,S1,逃,3.92,111.12,2,11.8,ク,３/４車輪,絶好させず,,,,,,,
2720260401010012,keiokaku,2026-04-01,12,◎4 ○1 ▲7 △5 ×2 注3,4-1  300円(2),"4-1-5  2,560円(6)","1=4=5  1,240円(4)",2,和田 圭  宮,城,40,92,S1,追,3.92,109.22,4,11.6,,１車輪,坂井に続き,,,,,,,
2720260401010012,keiokaku,2026-04-01,12,◎4 ○1 ▲7 △5 ×2 注3,4-1  300円(2),"4-1-5  2,560円(6)","1=4=5  1,240円(4)",3,浅井 康太  三,重,41,90,S1,両,3.92,110.55,7,11.8,,２車身,単騎で後方,,,,,,,
2720260401010012,keiokaku,2026-04-01,12,◎4 ○1 ▲7 △5 ×2 注3,4-1  300円(2),"4-1-5  2,560円(6)","1=4=5  1,240円(4)",4,犬伏 湧也  徳,島,30,119,S1,逃,3.92,114.33,1,11.9,逃,,HＳカマシ,,,,,,,
2720260401010012,keiokaku,2026-04-01,12,◎4 ○1 ▲7 △5 ×2 注3,4-1  300円(2),"4-1-5  2,560円(6)","1=4=5  1,240円(4)",5,坂井 洋  栃,木,31,115,S1,両,3.92,110.6,3,11.7,,３/４車身,叩れ３番手,,,,,,,
2720260401010012,keiokaku,2026-04-01,12,◎4 ○1 ▲7 △5 ×2 注3,4-1  300円(2),"4-1-5  2,560円(6)","1=4=5  1,240円(4)",6,上野 優太  熊,本,29,113,S1,追,3.92,108.04,6,11.8,,３/４車身,単騎Ｂ追上,,,,,,,
2720260401010012,keiokaku,2026-04-01,12,◎4 ○1 ▲7 △5 ×2 注3,4-1  300円(2),"4-1-5  2,560円(6)","1=4=5  1,240円(4)",7,岩津 裕介  岡,山,44,87,S1,追,3.92,108.37,5,11.5,,３/４車身,前に千切れ,,,,,,,
3620260401010001,odawara,2026-04-01,1,◎1 ○5 ▲6 注2 ×4 △3,5-1  400円(2),"5-1-6  1,110円(4)",1=5=6  230円(1),1,土生 智徳  大,阪,29,127,A3,逃,3.92,77.29,2,10.2,逃,微差,,,,,,,,
3620260401010001,odawara,2026-04-01,1,◎1 ○5 ▲6 注2 ×4 △3,5-1  400円(2),"5-1-6  1,110円(4)",1=5=6  230円(1),2,長岡 豪  群,馬,42,91,A3,追,3.92,65.55,5,10.0,,１/８車輪,,,,,,,,
3620260401010001,odawara,2026-04-01,1,◎1 ○5 ▲6 注2 ×4 △3,5-1  400円(2),"5-1-6  1,110円(4)",1=5=6  230円(1),3,松木 竜也  愛,媛,56,65,A3,追,3.86,67.63,4,10.1,,４車身,,,,,,,,
3620260401010001,odawara,2026-04-01,1,◎1 ○5 ▲6 注2 ×4 △3,5-1  400円(2),"5-1-6  1,110円(4)",1=5=6  230円(1),4,中岡 海  愛,媛,23,123,A3,逃,3.92,66.85,6,,,大差,,,,,,,,
3620260401010001,odawara,2026-04-01,1,◎1 ○5 ▲6 注2 ×4 △3,5-1  400円(2),"5-1-6  1,110円(4)",1=5=6  230円(1),5,吉川 悟  大,阪,49,79,A3,追,3.92,74.47,1,10.1,差,,,,,,,,,
3620260401010001,odawara,2026-04-01,1,◎1 ○5 ▲6 注2 ×4 △3,5-1  400円(2),"5-1-6  1,110円(4)",1=5=6  230円(1),6,高野 輝彰  愛,知,50,83,A3,追,3.86,65.53,3,10.2,,１車身１/２,,,,,,,,
3620260401010002,odawara,2026-04-01,2,◎3 ○5 ×1 △7 ▲2 注6,3-5  130円(1),3-5-1  210円(1),1=3=5  160円(1),1,亀井 道佳  宮,城,48,83,A3,追,3.92,70.08,3,10.0,,３/４車身,,,,,,,,
3620260401010002,odawara,2026-04-01,2,◎3 ○5 ×1 △7 ▲2 注6,3-5  130円(1),3-5-1  210円(1),1=3=5  160円(1),2,眞原 健一,神奈川,53,69,A3,追,3.92,70.25,4,9.8,,３/４車身,,,,,,,,
3620260401010002,odawara,2026-04-01,2,◎3 ○5 ×1 △7 ▲2 注6,3-5  130円(1),3-5-1  210円(1),1=3=5  160円(1),3,岩原 健馬  愛,知,21,127,A3,逃,3.92,76.91,1,10.2,逃,,,,,,,,,
3620260401010002,odawara,2026-04-01,2,◎3 ○5 ×1 △7 ▲2 注6,3-5  130円(1),3-5-1  210円(1),1=3=5  160円(1),4,村上 順規  新,潟,49,80,A3,追,3.85,68.35,6,10.3,,５車身,,,,,,,,
3620260401010002,odawara,2026-04-01,2,◎3 ○5 ×1 △7 ▲2 注6,3-5  130円(1),3-5-1  210円(1),1=3=5  160円(1),5,武田 哲二  京,都,55,65,A3,追,3.93,73.66,2,10.1,ク,１/２車身,,,,,,,,
3620260401010002,odawara,2026-04-01,2,◎3 ○5 ×1 △7 ▲2 注6,3-5  130円(1),3-5-1  210円(1),1=3=5  160円(1),6,星野 京旺  新,潟,26,127,A3,逃,3.92,65.92,7,10.5,,１/２車身,,,,,,,,
3620260401010002,odawara,2026-04-01,2,◎3 ○5 ×1 △7 ▲2 注6,3-5  130円(1),3-5-1  210円(1),1=3=5  160円(1),7,渡邊 颯太  静,岡,30,109,A3,逃,3.92,72.0,5,10.0,,１/４車輪,,,,,,,,
3620260401010003,odawara,2026-04-01,3,×1 △3 注5 ◎6 ○7 ▲4,7-4  270円(2),"7-4-2  1,020円(3)",2=4=7  670円(3),1,加藤 健一,神奈川,33,107,A3,逃,3.86,74.59,5,10.2,,１/４車輪,,,,,,,,
3620260401010003,odawara,2026-04-01,3,×1 △3 注5 ◎6 ○7 ▲4,7-4  270円(2),"7-4-2  1,020円(3)",2=4=7  670円(3),2,武智 尚之  愛,媛,54,70,A3,追,3.83,67.16,3,10.1,,３/４車身,,,,,,,,
3620260401010003,odawara,2026-04-01,3,×1 △3 注5 ◎6 ○7 ▲4,7-4  270円(2),"7-4-2  1,020円(3)",2=4=7  670円(3),3,佐藤 有輝,神奈川,47,85,A3,追,3.92,70.48,4,10.1,,４車身,,,,,,,,
3620260401010003,odawara,2026-04-01,3,×1 △3 注5 ◎6 ○7 ▲4,7-4  270円(2),"7-4-2  1,020円(3)",2=4=7  670円(3),4,上原 直樹  岡,山,52,75,A3,追,3.85,70.71,2,10.2,ク,１車身１/２,,,,,,,,
3620260401010003,odawara,2026-04-01,3,×1 △3 注5 ◎6 ○7 ▲4,7-4  270円(2),"7-4-2  1,020円(3)",2=4=7  670円(3),5,小林 宏年  静,岡,60,55,A3,追,3.92,68.52,6,10.0,,１/２車身,,,,,,,,
3620260401010003,odawara,2026-04-01,3,×1 △3 注5 ◎6 ○7 ▲4,7-4  270円(2),"7-4-2  1,020円(3)",2=4=7  670円(3),6,中山 善仁  新,潟,52,73,A3,追,3.92,65.12,7,11.0,,大差,,,,,,,,
3620260401010003,odawara,2026-04-01,3,×1 △3 注5 ◎6 ○7 ▲4,7-4  270円(2),"7-4-2  1,020円(3)",2=4=7  670円(3),7,吉野 太晟  岡,山,24,127,A3,逃,3.92,78.16,1,10.2,逃,,,,,,,,,
3620260401010004,odawara,2026-04-01,4,×4 △1 ▲3 ◎2 ○7 注5,2-4  330円(2),2-4-1  510円(2),1=2=4  460円(2),1,松丸 裕紀  福,岡,45,86,A3,追,3.92,69.3,3,9.9,,３/４車身,,,,,,,,
3620260401010004,odawara,2026-04-01,4,×4 △1 ▲3 ◎2 ○7 注5,2-4  330円(2),2-4-1  510円(2),1=2=4  460円(2),2,吉岡 優太  茨,城,24,127,A3,逃,3.92,77.93,1,10.0,逃,,,,,,,,,
3620260401010004,odawara,2026-04-01,4,×4 △1 ▲3 ◎2 ○7 注5,2-4  330円(2),2-4-1  510円(2),1=2=4  460円(2),3,鳥丸 晃順  岡,山,45,89,A3,追,3.92,66.8,4,9.9,,１車身１/２,,,,,,,,
3620260401010004,odawara,2026-04-01,4,×4 △1 ▲3 ◎2 ○7 注5,2-4  330円(2),2-4-1  510円(2),1=2=4  460円(2),4,武田 和也  奈,良,38,92,A3,両,3.92,69.59,2,10.0,ク,３/４車身,,,,,,,,
3620260401010004,odawara,2026-04-01,4,×4 △1 ▲3 ◎2 ○7 注5,2-4  330円(2),2-4-1  510円(2),1=2=4  460円(2),5,杉浦 康一,北海道,60,58,A3,追,3.92,70.37,5,10.0,,１車身１/２,,,,,,,,
3620260401010004,odawara,2026-04-01,4,×4 △1 ▲3 ◎2 ○7 注5,2-4  330円(2),2-4-1  510円(2),1=2=4  460円(2),6,黒瀬 浩一  静,岡,60,57,A3,追,3.92,64.77,6,9.9,,２車身,,,,,,,,
3620260401010004,odawara,2026-04-01,4,×4 △1 ▲3 ◎2 ○7 注5,2-4  330円(2),2-4-1  510円(2),1=2=4  460円(2),7,内海 雅夫  群,馬,47,83,A3,追,3.92,71.2,失,,,,,,,,,,,
3620260401010005,odawara,2026-04-01,5,◎5 ○1 △4 ×6 注2 ▲7,5-1  150円(1),5-1-4  160円(1),1=4=5  120円(1),1,中川 昌久  茨,城,46,94,A3,追,3.93,71.4,2,10.4,ク,３/４車身,,,,,,,,
3620260401010005,odawara,2026-04-01,5,◎5 ○1 △4 ×6 注2 ▲7,5-1  150円(1),5-1-4  160円(1),1=4=5  120円(1),2,関谷 哲平  奈,良,43,92,A3,逃,3.92,70.61,7,,,大差,,,,,,,,
3620260401010005,odawara,2026-04-01,5,◎5 ○1 △4 ×6 注2 ▲7,5-1  150円(1),5-1-4  160円(1),1=4=5  120円(1),3,南 和夫  福,岡,50,82,A3,追,3.92,67.18,5,10.8,,７車身,,,,,,,,
3620260401010005,odawara,2026-04-01,5,◎5 ○1 △4 ×6 注2 ▲7,5-1  150円(1),5-1-4  160円(1),1=4=5  120円(1),4,小田桐 義継,北海道,48,81,A3,追,3.92,73.31,3,10.2,,１/２車輪,,,,,,,,
3620260401010005,odawara,2026-04-01,5,◎5 ○1 △4 ×6 注2 ▲7,5-1  150円(1),5-1-4  160円(1),1=4=5  120円(1),5,椎名 俊介  茨,城,25,127,A3,逃,3.93,79.58,1,10.4,逃,,,,,,,,,
3620260401010005,odawara,2026-04-01,5,◎5 ○1 △4 ×6 注2 ▲7,5-1  150円(1),5-1-4  160円(1),1=4=5  120円(1),6,前川 裕希,北海道,49,95,A3,追,3.92,67.14,4,10.2,,１車身１/２,,,,,,,,
3620260401010005,odawara,2026-04-01,5,◎5 ○1 △4 ×6 注2 ▲7,5-1  150円(1),5-1-4  160円(1),1=4=5  120円(1),7,吉野 猛  愛,知,52,74,A3,追,3.92,70.56,6,11.8,,大差,,,,,,,,
3620260401010006,odawara,2026-04-01,6,○3 △2 ◎1 注6 ×5 ▲4,6-2  700円(4),"6-2-4  3,870円(13)","2=4=6  1,420円(4)",1,藤原 亜衣里  新,潟,45,102,L1,追,3.77,45.36,7,10.6,,３車身,,,,,,,,
3620260401010006,odawara,2026-04-01,6,○3 △2 ◎1 注6 ×5 ▲4,6-2  700円(4),"6-2-4  3,870円(13)","2=4=6  1,420円(4)",2,伊澤 茉那  千,葉,29,126,L1,両,3.77,49.33,2,10.4,ク,１/２車輪,,,,,,,,
3620260401010006,odawara,2026-04-01,6,○3 △2 ◎1 注6 ×5 ▲4,6-2  700円(4),"6-2-4  3,870円(13)","2=4=6  1,420円(4)",3,林 真奈美  福,岡,40,110,L1,両,3.77,52.61,5,10.9,,３/４車身,,,,,,,,
3620260401010006,odawara,2026-04-01,6,○3 △2 ◎1 注6 ×5 ▲4,6-2  700円(4),"6-2-4  3,870円(13)","2=4=6  1,420円(4)",4,高橋 朋恵  東,京,31,108,L1,追,3.77,49.67,3,10.5,,２車身,,,,,,,,
3620260401010006,odawara,2026-04-01,6,○3 △2 ◎1 注6 ×5 ▲4,6-2  700円(4),"6-2-4  3,870円(13)","2=4=6  1,420円(4)",5,荒川 ひかり  茨,城,31,110,L1,追,3.77,48.55,6,10.4,,１/２車身,,,,,,,,
3620260401010006,odawara,2026-04-01,6,○3 △2 ◎1 注6 ×5 ▲4,6-2  700円(4),"6-2-4  3,870円(13)","2=4=6  1,420円(4)",6,畠山 ひすい,神奈川,23,122,L1,逃,3.77,54.27,1,10.5,捲,,,,,,,,,
3620260401010006,odawara,2026-04-01,6,○3 △2 ◎1 注6 ×5 ▲4,6-2  700円(4),"6-2-4  3,870円(13)","2=4=6  1,420円(4)",7,高本 美穂  熊,本,23,124,L1,追,3.77,47.09,4,10.4,,３/４車輪,,,,,,,,
3620260401010007,odawara,2026-04-01,7,▲4 ○5 ×2 ◎1 △7 注6,7-5  180円(1),7-5-1  320円(1),1=5=7  170円(1),1,渡部 遥  愛,媛,23,122,L1,両,3.77,52.46,3,10.5,,４車身,,,,,,,,
3620260401010007,odawara,2026-04-01,7,▲4 ○5 ×2 ◎1 △7 注6,7-5  180円(1),7-5-1  320円(1),1=5=7  170円(1),2,佐藤 友香  青,森,44,110,L1,追,3.77,46.14,6,10.7,,１/８車輪,,,,,,,,
3620260401010007,odawara,2026-04-01,7,▲4 ○5 ×2 ◎1 △7 注6,7-5  180円(1),7-5-1  320円(1),1=5=7  170円(1),3,石田 春海  大,阪,27,128,L1,両,3.77,47.76,5,10.5,,１車身１/２,,,,,,,,
3620260401010007,odawara,2026-04-01,7,▲4 ○5 ×2 ◎1 △7 注6,7-5  180円(1),7-5-1  320円(1),1=5=7  170円(1),4,山本 さくら  愛,知,24,120,L1,両,3.77,45.28,7,11.0,,２車身,,,,,,,,
3620260401010007,odawara,2026-04-01,7,▲4 ○5 ×2 ◎1 △7 注6,7-5  180円(1),7-5-1  320円(1),1=5=7  170円(1),5,永塚 祐子,神奈川,40,118,L1,両,3.77,53.16,2,10.0,ク,１車輪,,,,,,,,
3620260401010007,odawara,2026-04-01,7,▲4 ○5 ×2 ◎1 △7 注6,7-5  180円(1),7-5-1  320円(1),1=5=7  170円(1),6,戸邉 香奈実  茨,城,32,124,L1,両,3.77,49.13,4,10.4,,１車身,,,,,,,,
3620260401010007,odawara,2026-04-01,7,▲4 ○5 ×2 ◎1 △7 注6,7-5  180円(1),7-5-1  320円(1),1=5=7  170円(1),7,山原 さくら  山,口,33,104,L1,両,3.77,57.16,1,10.1,捲,,,,,,,,,
4220260401010001,nagoya,2026-04-01,1,◎1 ×3 △4 ○2 注5 ▲6,1-4  670円(4),1-4-2  880円(4),1=2=4  230円(2),1,石井 寛子  東,京,40,104,L1,両,3.79,56.33,1,12.6,捲,,,,,,,,,
4220260401010001,nagoya,2026-04-01,1,◎1 ×3 △4 ○2 注5 ▲6,1-4  670円(4),1-4-2  880円(4),1=2=4  230円(2),2,岡田 優歩,和歌山,22,128,L1,両,3.79,54.35,3,12.8,,１車輪,,,,,,,,
4220260401010001,nagoya,2026-04-01,1,◎1 ×3 △4 ○2 注5 ▲6,1-4  670円(4),1-4-2  880円(4),1=2=4  230円(2),3,村田 奈穂  熊,本,34,116,L1,両,3.77,51.23,4,12.7,,１車輪,,,,,,,,
4220260401010001,nagoya,2026-04-01,1,◎1 ×3 △4 ○2 注5 ▲6,1-4  670円(4),1-4-2  880円(4),1=2=4  230円(2),4,中野 咲  愛,知,29,110,L1,両,3.79,51.04,2,12.5,ク,３/４車身,,,,,,,,
4220260401010001,nagoya,2026-04-01,1,◎1 ×3 △4 ○2 注5 ▲6,1-4  670円(4),1-4-2  880円(4),1=2=4  230円(2),5,三谷 尚子  愛,媛,40,122,L1,追,3.77,47.2,5,12.6,,１/２車身,,,,,,,,
4220260401010001,nagoya,2026-04-01,1,◎1 ×3 △4 ○2 注5 ▲6,1-4  670円(4),1-4-2  880円(4),1=2=4  230円(2),6,星野 しほ  東,京,26,124,L1,追,3.71,45.85,6,12.6,,１/２車輪,,,,,,,,
4220260401010001,nagoya,2026-04-01,1,◎1 ×3 △4 ○2 注5 ▲6,1-4  670円(4),1-4-2  880円(4),1=2=4  230円(2),7,塩田 日海,神奈川,27,122,L1,追,3.77,45.08,7,13.8,,大差,,,,,,,,
4220260401010002,nagoya,2026-04-01,2,△4 注5 ○2 ◎1 ×3 ▲6,1-3  350円(2),1-3-2  530円(2),1=2=3  150円(1),1,尾崎 睦,神奈川,40,108,L1,両,3.79,56.3,1,12.5,捲,,,,,,,,,
4220260401010002,nagoya,2026-04-01,2,△4 注5 ○2 ◎1 ×3 ▲6,1-3  350円(2),1-3-2  530円(2),1=2=3  150円(1),2,永禮 美瑠  愛,知,25,118,L1,両,3.77,53.52,3,12.9,,４車身,,,,,,,,
4220260401010002,nagoya,2026-04-01,2,△4 注5 ○2 ◎1 ×3 ▲6,1-3  350円(2),1-3-2  530円(2),1=2=3  150円(1),3,三森 彩桜  福,島,26,116,L1,追,3.77,51.57,2,12.5,ク,１車身,,,,,,,,
4220260401010002,nagoya,2026-04-01,2,△4 注5 ○2 ◎1 ×3 ▲6,1-3  350円(2),1-3-2  530円(2),1=2=3  150円(1),4,普久原 美海  栃,木,21,126,L1,追,3.77,48.5,6,12.9,,１/８車輪,,,,,,,,
4220260401010002,nagoya,2026-04-01,2,△4 注5 ○2 ◎1 ×3 ▲6,1-3  350円(2),1-3-2  530円(2),1=2=3  150円(1),5,向井 円  大,阪,32,114,L1,追,3.79,47.9,4,12.9,,３/４車身,,,,,,,,
4220260401010002,nagoya,2026-04-01,2,△4 注5 ○2 ◎1 ×3 ▲6,1-3  350円(2),1-3-2  530円(2),1=2=3  150円(1),6,中原 恭恵  広,島,39,126,L1,両,3.71,46.2,7,12.7,,１車身,,,,,,,,
4220260401010002,nagoya,2026-04-01,2,△4 注5 ○2 ◎1 ×3 ▲6,1-3  350円(2),1-3-2  530円(2),1=2=3  150円(1),7,羽田野 愛花  大,分,24,124,L1,追,3.77,45.07,5,12.9,,１車身,,,,,,,,
4220260401010003,nagoya,2026-04-01,3,◎1 ○3 注7 ×5 ▲2 △6,1-3  220円(1),1-3-7  860円(3),1=3=7  340円(2),1,岩元 叶馬  富,山,23,125,A2,逃,3.92,87.0,1,12.1,逃,,,,,,,,,
4220260401010003,nagoya,2026-04-01,3,◎1 ○3 注7 ×5 ▲2 △6,1-3  220円(1),1-3-7  860円(3),1=3=7  340円(2),2,小原 亮哉  大,分,35,113,A1,追,3.92,85.61,6,11.8,,３/４車身,,,,,,,,
4220260401010003,nagoya,2026-04-01,3,◎1 ○3 注7 ×5 ▲2 △6,1-3  220円(1),1-3-7  860円(3),1=3=7  340円(2),3,朝日 勇  愛,知,51,74,A2,追,3.92,84.0,2,12.0,ク,１/８車輪,,,,,,,,
4220260401010003,nagoya,2026-04-01,3,◎1 ○3 注7 ×5 ▲2 △6,1-3  220円(1),1-3-7  860円(3),1=3=7  340円(2),4,野間 司  茨,城,40,94,A1,追,3.93,83.61,5,12.1,,３/４車身,,,,,,,,
4220260401010003,nagoya,2026-04-01,3,◎1 ○3 注7 ×5 ▲2 △6,1-3  220円(1),1-3-7  860円(3),1=3=7  340円(2),5,小山 峻汰  熊,本,25,125,A2,逃,3.92,80.28,7,12.8,,９車身,,,,,,,,
4220260401010003,nagoya,2026-04-01,3,◎1 ○3 注7 ×5 ▲2 △6,1-3  220円(1),1-3-7  860円(3),1=3=7  340円(2),6,伊早坂 駿一  茨,城,31,105,A2,逃,3.92,78.45,4,11.8,,２車身,,,,,,,,
4220260401010003,nagoya,2026-04-01,3,◎1 ○3 注7 ×5 ▲2 △6,1-3  220円(1),1-3-7  860円(3),1=3=7  340円(2),7,金田 健一郎  大,阪,59,60,A2,追,3.92,78.16,3,12.0,,１車身,,,,,,,,
4220260401010004,nagoya,2026-04-01,4,◎1 ○2 ×3 注5 △4 ▲6,"3-2  1,400円(5)","3-2-5  4,910円(16)","2=3=5  1,210円(4)",1,中原 航大  岡,山,26,123,A1,逃,3.92,87.17,4,12.4,,３/４車身,,,,,,,,
4220260401010004,nagoya,2026-04-01,4,◎1 ○2 ×3 注5 △4 ▲6,"3-2  1,400円(5)","3-2-5  4,910円(16)","2=3=5  1,210円(4)",2,伊藤 大彦  徳,島,42,89,A1,追,3.92,85.69,2,12.2,差,１/２車身,,,,,,,,
